"ID","userID","method","timeStamp","duration","condition","values"
"148","20072993247993","in-situ","1535735840567","348860","3","FINAL_01:0;FINAL_02:-1;FINAL_03:I dont think I would buy this one Though it is creative I dont think one would need to measure the temperature of coffee cup There are already machines which give you the temperature of beverage right away ;FINAL_04:I didnt like the use case Im sorry! ;ARI_01:0;ARI_02:3;ARI_03:3;ARI_04:3;ARI_05:3;ARI_06:1;ARI_07:0;ARI_08:3;ARI_09:3;ARI_10:3;ARI_11:0;ARI_12:3;ARI_13:3;ARI_14:3;ARI_15:0;ARI_16:0;ARI_17:0;ARI_18:0;ARI_19:3;ARI_20:2;ARI_21:3;ATTRAKDIFF_01:2;ATTRAKDIFF_02:6;ATTRAKDIFF_03:3;ATTRAKDIFF_04:6;ATTRAKDIFF_05:3;ATTRAKDIFF_06:3;ATTRAKDIFF_07:3;ATTRAKDIFF_08:5;ATTRAKDIFF_09:3;ATTRAKDIFF_10:6;ATTRAKDIFF_11:4;ATTRAKDIFF_12:1;ATTRAKDIFF_13:4;ATTRAKDIFF_14:6;ATTRAKDIFF_15:4;ATTRAKDIFF_16:5;ATTRAKDIFF_17:5;ATTRAKDIFF_18:4;ATTRAKDIFF_19:4;ATTRAKDIFF_20:3;ATTRAKDIFF_21:5;ATTRAKDIFF_22:3;ATTRAKDIFF_23:5;ATTRAKDIFF_24:5;ATTRAKDIFF_25:4;ATTRAKDIFF_26:3;ATTRAKDIFF_27:6;ATTRAKDIFF_28:4;SUS_01:0;SUS_02:2;SUS_03:3;SUS_04:-3;SUS_05:0;SUS_06:0;SUS_07:3;SUS_08:-3;SUS_09:0;SUS_10:-3;Q0-duration:65720;Q1-duration:104968;Q2-duration:120392;Q3-duration:141975"
"149","20072993247993","in-situ","1535736527171","317702","2","FINAL_01:2;FINAL_02:2;FINAL_03:I find it useful I never knew people use wooden boxes! I use the glass ones which show you the level but this ones good enough! ;FINAL_04:I would like to know more about the hardware design inside the box It looks good ;ARI_01:0;ARI_02:3;ARI_03:3;ARI_04:3;ARI_05:3;ARI_06:0;ARI_07:-3;ARI_08:3;ARI_09:3;ARI_10:3;ARI_11:0;ARI_12:3;ARI_13:2;ARI_14:3;ARI_15:1;ARI_16:0;ARI_17:1;ARI_18:-3;ARI_19:3;ARI_20:2;ARI_21:0;ATTRAKDIFF_01:6;ATTRAKDIFF_02:6;ATTRAKDIFF_03:1;ATTRAKDIFF_04:4;ATTRAKDIFF_05:1;ATTRAKDIFF_06:1;ATTRAKDIFF_07:6;ATTRAKDIFF_08:3;ATTRAKDIFF_09:2;ATTRAKDIFF_10:6;ATTRAKDIFF_11:1;ATTRAKDIFF_12:1;ATTRAKDIFF_13:3;ATTRAKDIFF_14:6;ATTRAKDIFF_15:3;ATTRAKDIFF_16:7;ATTRAKDIFF_17:5;ATTRAKDIFF_18:4;ATTRAKDIFF_19:1;ATTRAKDIFF_20:7;ATTRAKDIFF_21:6;ATTRAKDIFF_22:4;ATTRAKDIFF_23:4;ATTRAKDIFF_24:5;ATTRAKDIFF_25:4;ATTRAKDIFF_26:3;ATTRAKDIFF_27:4;ATTRAKDIFF_28:5;SUS_01:3;SUS_02:-3;SUS_03:3;SUS_04:-3;SUS_05:3;SUS_06:-3;SUS_07:3;SUS_08:-3;SUS_09:3;SUS_10:3;Q0-duration:57061;Q1-duration:89918;Q2-duration:97289;Q3-duration:123604"
"150","20072993247993","in-situ","1535737187376","271253","4","FINAL_01:3;FINAL_02:-2;FINAL_03:I dont think I would use it as it just displays the light and doesnt do anything else Incase of the plant it made sense but here you until you add certain features I dont think its useful;FINAL_04:Its simple Can add more to it ;ARI_01:0;ARI_02:3;ARI_03:3;ARI_04:3;ARI_05:3;ARI_06:-3;ARI_07:-3;ARI_08:0;ARI_09:3;ARI_10:3;ARI_11:0;ARI_12:3;ARI_13:3;ARI_14:3;ARI_15:0;ARI_16:3;ARI_17:0;ARI_18:0;ARI_19:0;ARI_20:3;ARI_21:0;ATTRAKDIFF_01:4;ATTRAKDIFF_02:7;ATTRAKDIFF_03:4;ATTRAKDIFF_04:7;ATTRAKDIFF_05:1;ATTRAKDIFF_06:4;ATTRAKDIFF_07:4;ATTRAKDIFF_08:1;ATTRAKDIFF_09:6;ATTRAKDIFF_10:6;ATTRAKDIFF_11:4;ATTRAKDIFF_12:4;ATTRAKDIFF_13:4;ATTRAKDIFF_14:5;ATTRAKDIFF_15:4;ATTRAKDIFF_16:6;ATTRAKDIFF_17:4;ATTRAKDIFF_18:4;ATTRAKDIFF_19:3;ATTRAKDIFF_20:7;ATTRAKDIFF_21:5;ATTRAKDIFF_22:4;ATTRAKDIFF_23:6;ATTRAKDIFF_24:4;ATTRAKDIFF_25:1;ATTRAKDIFF_26:4;ATTRAKDIFF_27:7;ATTRAKDIFF_28:7;SUS_01:-2;SUS_02:-3;SUS_03:3;SUS_04:-3;SUS_05:3;SUS_06:-3;SUS_07:3;SUS_08:-3;SUS_09:3;SUS_10:-3;Q0-duration:49882;Q1-duration:126802;Q2-duration:87280;Q3-duration:124255"
"151","20072993247993","in-situ","1535737392737","4205","5","FINAL_01:3;FINAL_02:-3;FINAL_03:one for the kitchen maybe for the stove to remind if we forget to turn off the stove and also to notify that the stove has reached an ambient temperature to cook;FINAL_04:The first one the one with the plants was really amazing as I feel the plants tell me HEYY I NEED MY FOOD!  Hats off I would buy that right away But the other two are conventional and dont add any other functionalities ;Q0-duration:200485"
"152","16115679185352","in-situ","1535739465501","441531","3","FINAL_01:2;FINAL_02:2;FINAL_03:It will be usueful for my daily life as we need to drink the hot drinks at the normal temperature rather then burning our tongues or mouth;FINAL_04:The best thing is the time saving may be the computational cost may increase but everything works fine until it is easily handed;ARI_01:-2;ARI_02:-2;ARI_03:-3;ARI_04:-2;ARI_05:-3;ARI_06:2;ARI_07:-1;ARI_08:-2;ARI_09:-3;ARI_10:-3;ARI_11:-2;ARI_12:-3;ARI_13:-1;ARI_14:-3;ARI_15:-2;ARI_16:-2;ARI_17:-2;ARI_18:-3;ARI_19:-2;ARI_20:-2;ARI_21:-2;ATTRAKDIFF_01:6;ATTRAKDIFF_02:5;ATTRAKDIFF_03:2;ATTRAKDIFF_04:2;ATTRAKDIFF_05:2;ATTRAKDIFF_06:4;ATTRAKDIFF_07:5;ATTRAKDIFF_08:2;ATTRAKDIFF_09:2;ATTRAKDIFF_10:6;ATTRAKDIFF_11:2;ATTRAKDIFF_12:5;ATTRAKDIFF_13:4;ATTRAKDIFF_14:3;ATTRAKDIFF_15:2;ATTRAKDIFF_16:6;ATTRAKDIFF_17:5;ATTRAKDIFF_18:5;ATTRAKDIFF_19:2;ATTRAKDIFF_20:6;ATTRAKDIFF_21:6;ATTRAKDIFF_22:2;ATTRAKDIFF_23:2;ATTRAKDIFF_24:5;ATTRAKDIFF_25:5;ATTRAKDIFF_26:2;ATTRAKDIFF_27:3;ATTRAKDIFF_28:5;SUS_01:0;SUS_02:0;SUS_03:1;SUS_04:-1;SUS_05:1;SUS_06:-2;SUS_07:-1;SUS_08:-1;SUS_09:2;SUS_10:-1;Q0-duration:50873;Q1-duration:84656;Q2-duration:68045;Q3-duration:100202"
"153","16115679185352","in-situ","1535739876509","204325","1","FINAL_01:2;FINAL_02:2;FINAL_03:For plants sometimes we forgot to water the plants It might be useful;FINAL_04:Nothing to dislike;ARI_01:1;ARI_02:2;ARI_03:1;ARI_04:1;ARI_05:2;ARI_06:-2;ARI_07:-3;ARI_08:1;ARI_09:2;ARI_10:3;ARI_11:1;ARI_12:2;ARI_13:2;ARI_14:2;ARI_15:0;ARI_16:1;ARI_17:2;ARI_18:1;ARI_19:1;ARI_20:2;ARI_21:2;ATTRAKDIFF_01:4;ATTRAKDIFF_02:5;ATTRAKDIFF_03:2;ATTRAKDIFF_04:2;ATTRAKDIFF_05:2;ATTRAKDIFF_06:2;ATTRAKDIFF_07:5;ATTRAKDIFF_08:2;ATTRAKDIFF_09:2;ATTRAKDIFF_10:6;ATTRAKDIFF_11:2;ATTRAKDIFF_12:2;ATTRAKDIFF_13:4;ATTRAKDIFF_14:6;ATTRAKDIFF_15:3;ATTRAKDIFF_16:6;ATTRAKDIFF_17:5;ATTRAKDIFF_18:5;ATTRAKDIFF_19:2;ATTRAKDIFF_20:5;ATTRAKDIFF_21:4;ATTRAKDIFF_22:2;ATTRAKDIFF_23:2;ATTRAKDIFF_24:5;ATTRAKDIFF_25:4;ATTRAKDIFF_26:2;ATTRAKDIFF_27:2;ATTRAKDIFF_28:5;SUS_01:1;SUS_02:1;SUS_03:0;SUS_04:-2;SUS_05:-1;SUS_06:0;SUS_07:1;SUS_08:0;SUS_09:2;SUS_10:1;Q0-duration:31895;Q1-duration:66525;Q2-duration:64960;Q3-duration:42009"
"154","16115679185352","in-situ","1535740377858","214151","4","FINAL_01:2;FINAL_02:2;FINAL_03:it depends and varies from person to person and LED or blinkers will help in understanding the sound level;FINAL_04:It is not a dislike but if you lower the volume step by step then you can observe the changes in the LED slowly and steadily but if you lower the volume instantly it takes sometime and just the color of the blinker adjusted to that soundvoice level;ARI_01:2;ARI_02:2;ARI_03:2;ARI_04:2;ARI_05:1;ARI_06:-2;ARI_07:-2;ARI_08:-2;ARI_09:1;ARI_10:2;ARI_11:0;ARI_12:2;ARI_13:2;ARI_14:1;ARI_15:2;ARI_16:2;ARI_17:1;ARI_18:1;ARI_19:2;ARI_20:1;ARI_21:1;ATTRAKDIFF_01:6;ATTRAKDIFF_02:6;ATTRAKDIFF_03:3;ATTRAKDIFF_04:2;ATTRAKDIFF_05:2;ATTRAKDIFF_06:2;ATTRAKDIFF_07:6;ATTRAKDIFF_08:2;ATTRAKDIFF_09:2;ATTRAKDIFF_10:6;ATTRAKDIFF_11:2;ATTRAKDIFF_12:2;ATTRAKDIFF_13:4;ATTRAKDIFF_14:6;ATTRAKDIFF_15:2;ATTRAKDIFF_16:6;ATTRAKDIFF_17:6;ATTRAKDIFF_18:6;ATTRAKDIFF_19:1;ATTRAKDIFF_20:6;ATTRAKDIFF_21:6;ATTRAKDIFF_22:2;ATTRAKDIFF_23:4;ATTRAKDIFF_24:6;ATTRAKDIFF_25:5;ATTRAKDIFF_26:2;ATTRAKDIFF_27:2;ATTRAKDIFF_28:6;SUS_01:2;SUS_02:-2;SUS_03:2;SUS_04:-2;SUS_05:2;SUS_06:-2;SUS_07:1;SUS_08:0;SUS_09:2;SUS_10:2;Q0-duration:37813;Q1-duration:58280;Q2-duration:75287;Q3-duration:115061"
"155","16115679185352","in-situ","1535740933498","240694","2","FINAL_01:2;FINAL_02:-2;FINAL_03:because we can use simpler ones or if we go for the average society they will prefer the cheaper way of salts or pepper rather then the attractive ones I think the average communities might be the target for this prototype;FINAL_04:I think the prototype as compare to the real world salt and pepper boxes are much expensive and difficult to use as well People will prefer the normal salts and pepper boxes in their daily life;ARI_01:1;ARI_02:1;ARI_03:2;ARI_04:2;ARI_05:2;ARI_06:-1;ARI_07:-1;ARI_08:2;ARI_09:2;ARI_10:2;ARI_11:2;ARI_12:2;ARI_13:-1;ARI_14:2;ARI_15:1;ARI_16:0;ARI_17:1;ARI_18:2;ARI_19:2;ARI_20:0;ARI_21:0;ATTRAKDIFF_01:4;ATTRAKDIFF_02:5;ATTRAKDIFF_03:2;ATTRAKDIFF_04:5;ATTRAKDIFF_05:4;ATTRAKDIFF_06:6;ATTRAKDIFF_07:6;ATTRAKDIFF_08:6;ATTRAKDIFF_09:4;ATTRAKDIFF_10:5;ATTRAKDIFF_11:4;ATTRAKDIFF_12:2;ATTRAKDIFF_13:6;ATTRAKDIFF_14:5;ATTRAKDIFF_15:4;ATTRAKDIFF_16:4;ATTRAKDIFF_17:2;ATTRAKDIFF_18:2;ATTRAKDIFF_19:5;ATTRAKDIFF_20:3;ATTRAKDIFF_21:5;ATTRAKDIFF_22:5;ATTRAKDIFF_23:2;ATTRAKDIFF_24:4;ATTRAKDIFF_25:1;ATTRAKDIFF_26:2;ATTRAKDIFF_27:4;ATTRAKDIFF_28:4;SUS_01:-1;SUS_02:-2;SUS_03:2;SUS_04:0;SUS_05:2;SUS_06:-1;SUS_07:-2;SUS_08:-1;SUS_09:2;SUS_10:-2;Q0-duration:41108;Q1-duration:62285;Q2-duration:82967;Q3-duration:127313"
"156","16115679185352","in-situ","1535741134386","6899","5","FINAL_01:2;FINAL_02:-2;FINAL_03:Maybe during the cooking there might a possibility of an artifact of Stove
Maybe an artifact that can be used for cold and hot water from the taps the concept will be i think same as the cup and saucer
;FINAL_04:I think it depends on the target market If we focus on the middle class or lower middle class cost is basically the issue there are no drawbacks on that but in the end you have sell your product
Advantages is like obviously we are using the technology for our ease in the lifestyle;Q0-duration:192807"
"157","54856348687115","in-situ","1535964749915","251371","4","FINAL_01:2;FINAL_02:1;FINAL_03:;FINAL_04:;ARI_01:2;ARI_02:2;ARI_03:0;ARI_04:1;ARI_05:3;ARI_06:-2;ARI_07:-3;ARI_08:3;ARI_09:0;ARI_10:0;ARI_11:0;ARI_12:0;ARI_13:-2;ARI_14:-1;ARI_15:0;ARI_16:1;ARI_17:1;ARI_18:3;ARI_19:3;ARI_20:1;ARI_21:-2;ATTRAKDIFF_01:6;ATTRAKDIFF_02:4;ATTRAKDIFF_03:3;ATTRAKDIFF_04:2;ATTRAKDIFF_05:1;ATTRAKDIFF_06:5;ATTRAKDIFF_07:2;ATTRAKDIFF_08:3;ATTRAKDIFF_09:3;ATTRAKDIFF_10:6;ATTRAKDIFF_11:5;ATTRAKDIFF_12:2;ATTRAKDIFF_13:3;ATTRAKDIFF_14:4;ATTRAKDIFF_15:4;ATTRAKDIFF_16:5;ATTRAKDIFF_17:6;ATTRAKDIFF_18:5;ATTRAKDIFF_19:3;ATTRAKDIFF_20:6;ATTRAKDIFF_21:5;ATTRAKDIFF_22:3;ATTRAKDIFF_23:2;ATTRAKDIFF_24:3;ATTRAKDIFF_25:2;ATTRAKDIFF_26:3;ATTRAKDIFF_27:2;ATTRAKDIFF_28:4;SUS_01:0;SUS_02:-2;SUS_03:3;SUS_04:-3;SUS_05:2;SUS_06:-2;SUS_07:2;SUS_08:0;SUS_09:2;SUS_10:-3;Q0-duration:62019;Q1-duration:117533;Q2-duration:150801;Q3-duration:23004"
"158","54856348687115","in-situ","1535965226847","258613","2","FINAL_01:3;FINAL_02:2;FINAL_03:;FINAL_04:;ARI_01:2;ARI_02:0;ARI_03:0;ARI_04:1;ARI_05:3;ARI_06:-2;ARI_07:-3;ARI_08:2;ARI_09:1;ARI_10:2;ARI_11:0;ARI_12:0;ARI_13:-2;ARI_14:1;ARI_15:1;ARI_16:1;ARI_17:-2;ARI_18:2;ARI_19:1;ARI_20:0;ARI_21:-2;ATTRAKDIFF_01:5;ATTRAKDIFF_02:5;ATTRAKDIFF_03:2;ATTRAKDIFF_04:2;ATTRAKDIFF_05:1;ATTRAKDIFF_06:3;ATTRAKDIFF_07:6;ATTRAKDIFF_08:2;ATTRAKDIFF_09:2;ATTRAKDIFF_10:5;ATTRAKDIFF_11:2;ATTRAKDIFF_12:3;ATTRAKDIFF_13:6;ATTRAKDIFF_14:6;ATTRAKDIFF_15:4;ATTRAKDIFF_16:5;ATTRAKDIFF_17:5;ATTRAKDIFF_18:5;ATTRAKDIFF_19:3;ATTRAKDIFF_20:6;ATTRAKDIFF_21:5;ATTRAKDIFF_22:2;ATTRAKDIFF_23:2;ATTRAKDIFF_24:5;ATTRAKDIFF_25:1;ATTRAKDIFF_26:2;ATTRAKDIFF_27:2;ATTRAKDIFF_28:6;SUS_01:3;SUS_02:-3;SUS_03:3;SUS_04:-3;SUS_05:3;SUS_06:-3;SUS_07:3;SUS_08:0;SUS_09:2;SUS_10:-2;Q0-duration:50376;Q1-duration:62790;Q2-duration:92055;Q3-duration:12090"
"159","54856348687115","in-situ","1535965849473","415710","3","FINAL_01:3;FINAL_02:0;FINAL_03:;FINAL_04:;ARI_01:2;ARI_02:0;ARI_03:1;ARI_04:1;ARI_05:2;ARI_06:-2;ARI_07:-2;ARI_08:2;ARI_09:2;ARI_10:1;ARI_11:0;ARI_12:0;ARI_13:-2;ARI_14:1;ARI_15:1;ARI_16:2;ARI_17:1;ARI_18:1;ARI_19:2;ARI_20:0;ARI_21:-2;ATTRAKDIFF_01:5;ATTRAKDIFF_02:5;ATTRAKDIFF_03:2;ATTRAKDIFF_04:2;ATTRAKDIFF_05:2;ATTRAKDIFF_06:3;ATTRAKDIFF_07:5;ATTRAKDIFF_08:3;ATTRAKDIFF_09:2;ATTRAKDIFF_10:5;ATTRAKDIFF_11:3;ATTRAKDIFF_12:2;ATTRAKDIFF_13:6;ATTRAKDIFF_14:6;ATTRAKDIFF_15:4;ATTRAKDIFF_16:6;ATTRAKDIFF_17:5;ATTRAKDIFF_18:6;ATTRAKDIFF_19:3;ATTRAKDIFF_20:6;ATTRAKDIFF_21:5;ATTRAKDIFF_22:3;ATTRAKDIFF_23:2;ATTRAKDIFF_24:3;ATTRAKDIFF_25:5;ATTRAKDIFF_26:3;ATTRAKDIFF_27:2;ATTRAKDIFF_28:6;SUS_01:2;SUS_02:-2;SUS_03:3;SUS_04:-3;SUS_05:2;SUS_06:-3;SUS_07:3;SUS_08:-2;SUS_09:2;SUS_10:-3;Q0-duration:37916;Q1-duration:61365;Q2-duration:86417;Q3-duration:20058"
"160","54856348687115","in-situ","1535966285919","236720","1","FINAL_01:3;FINAL_02:1;FINAL_03:;FINAL_04:;ARI_01:1;ARI_02:1;ARI_03:1;ARI_04:1;ARI_05:2;ARI_06:-2;ARI_07:-2;ARI_08:-1;ARI_09:1;ARI_10:2;ARI_11:0;ARI_12:0;ARI_13:-2;ARI_14:1;ARI_15:1;ARI_16:1;ARI_17:1;ARI_18:2;ARI_19:0;ARI_20:1;ARI_21:-2;ATTRAKDIFF_01:5;ATTRAKDIFF_02:6;ATTRAKDIFF_03:2;ATTRAKDIFF_04:3;ATTRAKDIFF_05:2;ATTRAKDIFF_06:2;ATTRAKDIFF_07:6;ATTRAKDIFF_08:2;ATTRAKDIFF_09:2;ATTRAKDIFF_10:5;ATTRAKDIFF_11:1;ATTRAKDIFF_12:3;ATTRAKDIFF_13:6;ATTRAKDIFF_14:5;ATTRAKDIFF_15:4;ATTRAKDIFF_16:6;ATTRAKDIFF_17:6;ATTRAKDIFF_18:6;ATTRAKDIFF_19:2;ATTRAKDIFF_20:7;ATTRAKDIFF_21:6;ATTRAKDIFF_22:3;ATTRAKDIFF_23:2;ATTRAKDIFF_24:5;ATTRAKDIFF_25:2;ATTRAKDIFF_26:3;ATTRAKDIFF_27:2;ATTRAKDIFF_28:6;SUS_01:0;SUS_02:-3;SUS_03:2;SUS_04:-3;SUS_05:3;SUS_06:-3;SUS_07:3;SUS_08:-2;SUS_09:1;SUS_10:-2;Q0-duration:54018;Q1-duration:66872;Q2-duration:69818;Q3-duration:7889"
"161","54856348687115","in-situ","1535966321146","8139","5","FINAL_01:3;FINAL_02:1;FINAL_03:;FINAL_04:;Q0-duration:26211"
"162","82990614837016","in-situ","1535977479304","158378","2","FINAL_01:3;FINAL_02:3;FINAL_03:I think it would be useful to know in advance when to buy saltpepper to refill the mill;FINAL_04:I liked the disgn but I think the lights could be softer;ARI_01:1;ARI_02:2;ARI_03:3;ARI_04:2;ARI_05:3;ARI_06:-3;ARI_07:-2;ARI_08:3;ARI_09:2;ARI_10:2;ARI_11:1;ARI_12:1;ARI_13:1;ARI_14:2;ARI_15:3;ARI_16:3;ARI_17:1;ARI_18:2;ARI_19:0;ARI_20:2;ARI_21:1;ATTRAKDIFF_01:2;ATTRAKDIFF_02:5;ATTRAKDIFF_03:2;ATTRAKDIFF_04:2;ATTRAKDIFF_05:2;ATTRAKDIFF_06:4;ATTRAKDIFF_07:5;ATTRAKDIFF_08:2;ATTRAKDIFF_09:3;ATTRAKDIFF_10:5;ATTRAKDIFF_11:2;ATTRAKDIFF_12:1;ATTRAKDIFF_13:5;ATTRAKDIFF_14:4;ATTRAKDIFF_15:4;ATTRAKDIFF_16:7;ATTRAKDIFF_17:5;ATTRAKDIFF_18:6;ATTRAKDIFF_19:1;ATTRAKDIFF_20:7;ATTRAKDIFF_21:6;ATTRAKDIFF_22:4;ATTRAKDIFF_23:1;ATTRAKDIFF_24:5;ATTRAKDIFF_25:2;ATTRAKDIFF_26:2;ATTRAKDIFF_27:3;ATTRAKDIFF_28:7;SUS_01:3;SUS_02:0;SUS_03:3;SUS_04:-3;SUS_05:3;SUS_06:-3;SUS_07:3;SUS_08:-2;SUS_09:3;SUS_10:-3;Q0-duration:78213;Q1-duration:107643;Q2-duration:152211;Q3-duration:101074"
"163","82990614837016","in-situ","1535978021918","200470","4","FINAL_01:3;FINAL_02:1;FINAL_03:I think it would be useful to be concient of the volume youre listening music  to;FINAL_04:It looks nice I would like it to stay the turned on while not listening to music to know in advance at wich volume music will pla play to ;ARI_01:1;ARI_02:3;ARI_03:3;ARI_04:3;ARI_05:3;ARI_06:-3;ARI_07:1;ARI_08:3;ARI_09:2;ARI_10:2;ARI_11:0;ARI_12:1;ARI_13:1;ARI_14:1;ARI_15:3;ARI_16:3;ARI_17:3;ARI_18:2;ARI_19:-1;ARI_20:1;ARI_21:1;ATTRAKDIFF_01:5;ATTRAKDIFF_02:5;ATTRAKDIFF_03:3;ATTRAKDIFF_04:3;ATTRAKDIFF_05:1;ATTRAKDIFF_06:4;ATTRAKDIFF_07:5;ATTRAKDIFF_08:3;ATTRAKDIFF_09:3;ATTRAKDIFF_10:7;ATTRAKDIFF_11:4;ATTRAKDIFF_12:1;ATTRAKDIFF_13:4;ATTRAKDIFF_14:5;ATTRAKDIFF_15:3;ATTRAKDIFF_16:5;ATTRAKDIFF_17:5;ATTRAKDIFF_18:5;ATTRAKDIFF_19:2;ATTRAKDIFF_20:7;ATTRAKDIFF_21:5;ATTRAKDIFF_22:4;ATTRAKDIFF_23:3;ATTRAKDIFF_24:5;ATTRAKDIFF_25:3;ATTRAKDIFF_26:3;ATTRAKDIFF_27:4;ATTRAKDIFF_28:6;SUS_01:3;SUS_02:-3;SUS_03:3;SUS_04:-3;SUS_05:3;SUS_06:-3;SUS_07:3;SUS_08:-3;SUS_09:3;SUS_10:-3;Q0-duration:63535;Q1-duration:82504;Q2-duration:86533;Q3-duration:108573"
"164","82990614837016","in-situ","1535978776691","485391","1","FINAL_01:3;FINAL_02:3;FINAL_03:Almost every plant I had died because I forgot to water itwatered it too often So I would definitely use it!;FINAL_04:I like that its simple and effective;ARI_01:2;ARI_02:3;ARI_03:3;ARI_04:3;ARI_05:3;ARI_06:-3;ARI_07:-3;ARI_08:3;ARI_09:2;ARI_10:1;ARI_11:0;ARI_12:1;ARI_13:1;ARI_14:3;ARI_15:3;ARI_16:3;ARI_17:3;ARI_18:3;ARI_19:2;ARI_20:2;ARI_21:2;ATTRAKDIFF_01:2;ATTRAKDIFF_02:5;ATTRAKDIFF_03:3;ATTRAKDIFF_04:3;ATTRAKDIFF_05:1;ATTRAKDIFF_06:4;ATTRAKDIFF_07:7;ATTRAKDIFF_08:1;ATTRAKDIFF_09:2;ATTRAKDIFF_10:7;ATTRAKDIFF_11:3;ATTRAKDIFF_12:1;ATTRAKDIFF_13:5;ATTRAKDIFF_14:5;ATTRAKDIFF_15:4;ATTRAKDIFF_16:5;ATTRAKDIFF_17:5;ATTRAKDIFF_18:6;ATTRAKDIFF_19:1;ATTRAKDIFF_20:7;ATTRAKDIFF_21:7;ATTRAKDIFF_22:4;ATTRAKDIFF_23:2;ATTRAKDIFF_24:6;ATTRAKDIFF_25:4;ATTRAKDIFF_26:3;ATTRAKDIFF_27:3;ATTRAKDIFF_28:6;SUS_01:3;SUS_02:-3;SUS_03:3;SUS_04:-3;SUS_05:3;SUS_06:-3;SUS_07:3;SUS_08:-3;SUS_09:3;SUS_10:-3;Q0-duration:36880;Q1-duration:67848;Q2-duration:83179;Q3-duration:80567"
"165","82990614837016","in-situ","1535979420480","351829","3","FINAL_01:3;FINAL_02:3;FINAL_03:I usually make coffeetea and forget about it and then when I want to drink its too cold So I think it would be a nice way of reminding me when the beverage is at the perfect temperature to drink;FINAL_04:I loved the functionality ;ARI_01:1;ARI_02:3;ARI_03:3;ARI_04:3;ARI_05:3;ARI_06:-3;ARI_07:-3;ARI_08:3;ARI_09:3;ARI_10:2;ARI_11:1;ARI_12:2;ARI_13:2;ARI_14:2;ARI_15:3;ARI_16:3;ARI_17:3;ARI_18:3;ARI_19:1;ARI_20:2;ARI_21:2;ATTRAKDIFF_01:2;ATTRAKDIFF_02:4;ATTRAKDIFF_03:1;ATTRAKDIFF_04:2;ATTRAKDIFF_05:2;ATTRAKDIFF_06:4;ATTRAKDIFF_07:6;ATTRAKDIFF_08:1;ATTRAKDIFF_09:1;ATTRAKDIFF_10:7;ATTRAKDIFF_11:4;ATTRAKDIFF_12:1;ATTRAKDIFF_13:4;ATTRAKDIFF_14:5;ATTRAKDIFF_15:4;ATTRAKDIFF_16:5;ATTRAKDIFF_17:5;ATTRAKDIFF_18:6;ATTRAKDIFF_19:2;ATTRAKDIFF_20:7;ATTRAKDIFF_21:6;ATTRAKDIFF_22:4;ATTRAKDIFF_23:3;ATTRAKDIFF_24:6;ATTRAKDIFF_25:4;ATTRAKDIFF_26:3;ATTRAKDIFF_27:3;ATTRAKDIFF_28:6;SUS_01:3;SUS_02:-3;SUS_03:3;SUS_04:-3;SUS_05:3;SUS_06:-3;SUS_07:3;SUS_08:-3;SUS_09:3;SUS_10:-3;Q0-duration:33942;Q1-duration:76176;Q2-duration:79032;Q3-duration:101982"
"166","82990614837016","in-situ","1535979635164","7634","5","FINAL_01:3;FINAL_02:-3;FINAL_03:Artifacts that notify you when youre running low of milksoapetc;FINAL_04:If you have a lot of them it could be too much visual input at the same time and then it would be more difficult to have an impression of the notifications with just one glimpse;Q0-duration:206157"
"167","30355170026116","in-situ","1535980986725","194213","4","FINAL_01:3;FINAL_02:0;FINAL_03:Die Farbe wÃ¼rde meine Regulierung der LautstÃ¤rke nicht beeinflussen Daher ist es fÃ¼r mich nicht sinnvoll die LautstÃ¤rke zusÃ¤tzlich anzuzeigen;FINAL_04:;ARI_01:1;ARI_02:2;ARI_03:1;ARI_04:-1;ARI_05:3;ARI_06:-3;ARI_07:-3;ARI_08:3;ARI_09:2;ARI_10:-2;ARI_11:-3;ARI_12:-2;ARI_13:3;ARI_14:0;ARI_15:-3;ARI_16:0;ARI_17:-3;ARI_18:1;ARI_19:1;ARI_20:-1;ARI_21:-3;ATTRAKDIFF_01:3;ATTRAKDIFF_02:4;ATTRAKDIFF_03:1;ATTRAKDIFF_04:3;ATTRAKDIFF_05:1;ATTRAKDIFF_06:3;ATTRAKDIFF_07:6;ATTRAKDIFF_08:2;ATTRAKDIFF_09:2;ATTRAKDIFF_10:4;ATTRAKDIFF_11:3;ATTRAKDIFF_12:3;ATTRAKDIFF_13:5;ATTRAKDIFF_14:7;ATTRAKDIFF_15:4;ATTRAKDIFF_16:6;ATTRAKDIFF_17:6;ATTRAKDIFF_18:6;ATTRAKDIFF_19:4;ATTRAKDIFF_20:7;ATTRAKDIFF_21:5;ATTRAKDIFF_22:4;ATTRAKDIFF_23:2;ATTRAKDIFF_24:4;ATTRAKDIFF_25:4;ATTRAKDIFF_26:3;ATTRAKDIFF_27:4;ATTRAKDIFF_28:7;SUS_01:0;SUS_02:-3;SUS_03:3;SUS_04:-3;SUS_05:3;SUS_06:-3;SUS_07:2;SUS_08:3;SUS_09:2;SUS_10:-3;Q0-duration:74816;Q1-duration:145584;Q2-duration:193220;Q3-duration:141952"
